"","x"
"1480","Infuzions"
"1481","Smiths"
"1482","Doritos"
"1483","Kettle"
"1484","WOOLWORTHS"
"1485","RRD"
"1486","Kettle"
"1487","RRD"
"1488","Pringles"
"1489","Smiths"
"1490","Tyrrells"
"1491","Red"
"1492","Smith"
"1493","Pringles"
"1494","Thins"
"1495","Red"
"1496","RRD"
"1497","WOOLWORTHS"
"1498","Doritos"
"1499","RRD"
"1500","Doritos"
"1501","Red"
"1502","Cheetos"
"1503","Pringles"
"1504","WOOLWORTHS"
"1505","Doritos"
"1506","Kettle"
"1507","Infzns"
"1508","Cobs"
"1509","WOOLWORTHS"
"1510","Doritos"
"1511","Smiths"
"1512","Doritos"
"1513","RRD"
"1514","Infuzions"
"1515","RRD"
"1516","Doritos"
"1517","Thins"
"1518","Infuzions"
"1519","Kettle"
"1520","Doritos"
"1521","Doritos"
"1522","Thins"
"1523","Kettle"
"1524","Pringles"
"1525","Doritos"
"1526","Tostitos"
"1527","Kettle"
"1528","Cobs"
"1529","Tyrrells"
"1530","Doritos"
"1531","Tostitos"
"1532","Kettle"
"1533","Doritos"
"1534","Infuzions"
"1535","Grain"
"1536","Pringles"
"1537","Pringles"
"1538","Pringles"
"1539","Cobs"
"1540","Cobs"
"1541","Tyrrells"
"1542","Twisties"
"1543","Kettle"
"1544","Kettle"
"1545","Twisties"
"1546","Twisties"
"1547","Kettle"
"1548","Doritos"
"1549","Doritos"
"1550","Twisties"
"1551","Infuzions"
"1552","Grain"
"1553","Kettle"
"1554","Kettle"
"1555","Kettle"
"1556","Tyrrells"
"1557","Doritos"
"1558","Kettle"
"1559","Doritos"
"1560","Pringles"
"1561","Kettle"
"1562","Twisties"
"1563","Pringles"
"1564","Kettle"
"1565","Twisties"
"1566","Cobs"
"1567","Smiths"
"1568","Pringles"
"1569","Doritos"
"1570","Cobs"
"1571","Kettle"
"1572","Pringles"
"1573","Infzns"
"1574","Doritos"
"1575","Thins"
"1576","Kettle"
"1577","Pringles"
"1578","Kettle"
"1579","Doritos"
"1580","Kettle"
"1581","Thins"
"1582","Doritos"
"1583","Grain"
"1584","Doritos"
"1585","Kettle"
"1586","Kettle"
"1587","Smiths"
"1588","Doritos"
"1589","Grain"
"1590","Pringles"
"1591","Smiths"
"1592","Kettle"
"1593","Pringles"
"1594","Cobs"
"1595","Thins"
"1596","Doritos"
"1597","Tyrrells"
"1598","Pringles"
"1599","Thins"
"1600","Doritos"
"1601","Pringles"
"1602","Infuzions"
"1603","Tyrrells"
"1604","Pringles"
"1605","Kettle"
"1606","Kettle"
"1607","Cheezels"
"1608","Kettle"
"1609","Doritos"
"1610","Tostitos"
"1611","Natural"
"1612","Pringles"
"1613","Smiths"
"1614","Twisties"
"1615","Cobs"
"1616","Doritos"
"1617","Kettle"
"1618","RRD"
"1619","Pringles"
"1620","Twisties"
"1621","Doritos"
"1622","Cobs"
"1623","Thins"
"1624","Natural"
"1625","French"
"1626","Infuzions"
"1627","Doritos"
"1628","Cheezels"
"1629","Kettle"
"1630","Smiths"
"1631","CCs"
"1632","RRD"
"1633","Smiths"
"1634","Kettle"
"1635","Infzns"
"1636","Pringles"
"1637","Snbts"
"1638","RRD"
"1639","Red"
"1640","Infuzions"
"1641","WOOLWORTHS"
"1642","Twisties"
"1643","Doritos"
"1644","Infuzions"
"1645","GrnWves"
"1646","Grain"
"1647","Kettle"
"1648","Pringles"
"1649","Smiths"
"1650","Smiths"
"1651","Doritos"
"1652","Twisties"
"1653","Sunbites"
"1654","Thins"
"1655","Woolworths"
"1656","Dorito"
"1657","Kettle"
"1658","Kettle"
"1659","Pringles"
"1660","Cheezels"
"1661","Infuzions"
"1662","Kettle"
"1663","GrnWves"
"1664","Kettle"
"1665","Pringles"
"1666","Pringles"
"1667","Kettle"
"1668","Infuzions"
"1669","Thins"
"1670","Smiths"
"1671","Natural"
"1672","Infzns"
"1673","Doritos"
"1674","Thins"
"1675","Sunbites"
"1676","Tyrrells"
"1677","Thins"
"1678","Woolworths"
"1679","Kettle"
"1680","Pringles"
"1681","Thins"
"1682","French"
"1683","RRD"
"1684","Red"
"1685","Cobs"
"1686","Smiths"
"1687","Cobs"
"1688","French"
"1689","Tostitos"
"1690","Pringles"
"1691","Doritos"
"1692","Smiths"
"1693","Infzns"
"1694","Pringles"
"1695","Pringles"
"1696","Doritos"
"1697","Natural"
"1698","Natural"
"1699","Grain"
"1700","Cheezels"
"1701","Kettle"
"1702","Kettle"
"1703","Twisties"
"1704","Smiths"
"1705","Tostitos"
"1706","Cobs"
"1707","RRD"
"1708","Smiths"
"1709","RRD"
"1710","Natural"
"1711","Smiths"
"1712","RRD"
"1713","Red"
"1714","Smiths"
"1715","Smith"
"1716","Thins"
"1717","GrnWves"
"1718","WOOLWORTHS"
"1719","Thins"
"1720","Kettle"
"1721","Doritos"
"1722","Thins"
"1723","Pringles"
"1724","Kettle"
"1725","Tostitos"
"1726","Grain"
"1727","Smiths"
"1728","Kettle"
"1729","Kettle"
"1730","RRD"
"1731","Kettle"
"1732","Natural"
"1733","Thins"
"1734","Dorito"
"1735","Pringles"
"1736","CCs"
"1737","Thins"
"1738","RRD"
"1739","Smiths"
"1740","Smiths"
"1741","Doritos"
"1742","Pringles"
"1743","Kettle"
"1744","Smiths"
"1745","Grain"
"1746","Pringles"
"1747","Doritos"
"1748","Smiths"
"1749","Smiths"
"1750","Pringles"
"1751","Smiths"
"1752","Twisties"
"1753","Cheezels"
"1754","Tyrrells"
"1755","Doritos"
"1756","CCs"
"1757","RRD"
"1758","Pringles"
"1759","RRD"
"1760","Cobs"
"1761","Doritos"
"1762","Tostitos"
"1763","Kettle"
"1764","Natural"
"1765","Thins"
"1766","WOOLWORTHS"
"1767","Cheetos"
"1768","WOOLWORTHS"
"1769","Kettle"
"1770","Kettle"
"1771","Smiths"
"1772","CCs"
"1773","CCs"
"1774","Tostitos"
"1775","WOOLWORTHS"
"1776","Natural"
"1777","Kettle"
"1778","Kettle"
"1779","Red"
"1780","RRD"
"1781","NATURAL"
"1782","Cheezels"
"1783","RRD"
"1784","GrnWves"
"1785","Cheezels"
"1786","Pringles"
"1787","Infzns"
"1788","Infuzions"
"1789","Kettle"
"1790","Infuzions"
"1791","Thins"
"1792","Smiths"
"1793","Cheezels"
"1794","Tyrrells"
"1795","Infzns"
"1796","Pringles"
"1797","Infzns"
"1798","Infzns"
"1799","Kettle"
"1800","Kettle"
"1801","Pringles"
"1802","Kettle"
"1803","Grain"
"1804","Pringles"
"1805","Kettle"
"1806","Kettle"
"1807","Kettle"
"1808","Infzns"
"1809","Cobs"
"1810","Kettle"
"1811","Tostitos"
"1812","Kettle"
"1813","Pringles"
"1814","Smiths"
"1815","Thins"
"1816","Cobs"
"1817","Tostitos"
"1818","Pringles"
"1819","Thins"
"1820","Kettle"
"1821","Infzns"
"1822","Kettle"
"1823","Kettle"
"1824","Tostitos"
"1825","Tostitos"
"1826","Dorito"
"1827","Kettle"
"1828","Kettle"
"1829","Grain"
"1830","Twisties"
"1831","Thins"
"1832","Pringles"
"1833","Thins"
"1834","Tostitos"
"1835","Tostitos"
"1836","Infuzions"
"1837","Kettle"
"1838","Doritos"
"1839","Twisties"
"1840","Kettle"
"1841","Pringles"
"1842","Pringles"
"1843","Thins"
"1844","Kettle"
"1845","Kettle"
"1846","Kettle"
"1847","Doritos"
"1848","Kettle"
"1849","Dorito"
"1850","Pringles"
"1851","Twisties"
"1852","Doritos"
"1853","Thins"
"1854","Kettle"
"1855","Pringles"
"1856","Doritos"
"1857","Thins"
"1858","Kettle"
"1859","Smiths"
"1860","Infuzions"
"1861","Doritos"
"1862","Pringles"
"1863","Smiths"
"1864","Kettle"
"1865","Tyrrells"
"1866","Doritos"
"1867","Kettle"
"1868","Cheezels"
"1869","Pringles"
"1870","Kettle"
"1871","Kettle"
"1872","Thins"
"1873","Kettle"
"1874","Tyrrells"
"1875","Kettle"
"1876","Twisties"
"1877","Doritos"
"1878","Tyrrells"
"1879","Kettle"
"1880","Pringles"
"1881","Twisties"
"1882","Tostitos"
"1883","Kettle"
"1884","Twisties"
"1885","Smiths"
"1886","Tyrrells"
"1887","Kettle"
"1888","Cheezels"
"1889","Doritos"
"1890","Infzns"
"1891","Infuzions"
"1892","Kettle"
"1893","Twisties"
"1894","Pringles"
"1895","Doritos"
"1896","Twisties"
"1897","Thins"
"1898","Pringles"
"1899","Doritos"
"1900","Cobs"
"1901","Kettle"
"1902","Smiths"
"1903","Twisties"
"1904","Tostitos"
"1905","Kettle"
"1906","Infuzions"
"1907","Tostitos"
"1908","Infuzions"
"1909","Doritos"
"1910","Tostitos"
"1911","Kettle"
"1912","Cobs"
"1913","Thins"
"1914","Kettle"
"1915","Kettle"
"1916","Thins"
"1917","Smiths"
"1918","Doritos"
"1919","Thins"
"1920","Infuzions"
"1921","Infuzions"
"1922","Infuzions"
"1923","Smiths"
"1924","Pringles"
"1925","Tostitos"
"1926","Cobs"
"1927","Kettle"
"1928","Smiths"
"1929","Pringles"
"1930","Doritos"
"1931","Pringles"
"1932","Tyrrells"
"1933","Pringles"
"1934","Kettle"
"1935","Pringles"
"1936","Twisties"
"1937","Kettle"
"1938","Kettle"
"1939","Doritos"
"1940","Grain"
"1941","Pringles"
"1942","Doritos"
"1943","Pringles"
"1944","Infuzions"
"1945","Doritos"
"1946","Doritos"
"1947","Pringles"
"1948","Tostitos"
"1949","Dorito"
"1950","Kettle"
"1951","Tyrrells"
"1952","Tyrrells"
"1953","Doritos"
"1954","Doritos"
"1955","Doritos"
"1956","Pringles"
"1957","Kettle"
"1958","Pringles"
"1959","Tostitos"
"1960","Infuzions"
"1961","Kettle"
"1962","Tostitos"
"1963","Smiths"
"1964","Infuzions"
"1965","Kettle"
"1966","Pringles"
"1967","Tyrrells"
"1968","Pringles"
"1969","Infuzions"
"1970","Thins"
"1971","Doritos"
"1972","Twisties"
"1973","Tyrrells"
"1974","Pringles"
"1975","Tyrrells"
"1976","Infuzions"
"1977","Pringles"
"1978","Pringles"
"1979","Kettle"
"1980","Doritos"
"1981","Dorito"
"1982","Smiths"
"1983","Pringles"
"1984","Kettle"
"1985","Pringles"
"1986","Kettle"
"1987","Kettle"
"1988","Thins"
"1989","Smiths"
"1990","Kettle"
"1991","Thins"
"1992","Infuzions"
"1993","Kettle"
"1994","Kettle"
"1995","Infuzions"
"1996","Tostitos"
"1997","Kettle"
"1998","Infuzions"
"1999","Kettle"
"2000","Kettle"
"2001","Smiths"
"2002","Kettle"
"2003","Thins"
"2004","Pringles"
"2005","Infuzions"
"2006","Doritos"
"2007","Kettle"
"2008","Kettle"
"2009","Thins"
"2010","Grain"
"2011","Twisties"
"2012","Kettle"
"2013","Cobs"
"2014","Kettle"
"2015","Smiths"
"2016","Infuzions"
"2017","Kettle"
"2018","Doritos"
"2019","Tostitos"
"2020","Kettle"
"2021","Kettle"
"2022","Pringles"
"2023","Pringles"
"2024","Tyrrells"
"2025","Infuzions"
"2026","Infuzions"
"2027","Kettle"
"2028","Twisties"
"2029","Smiths"
"2030","Dorito"
"2031","Tostitos"
"2032","Doritos"
"2033","Twisties"
"2034","Kettle"
"2035","Infzns"
"2036","Kettle"
"2037","Pringles"
"2038","Tostitos"
"2039","Kettle"
"2040","Twisties"
"2041","Doritos"
"2042","Kettle"
"2043","Kettle"
"2044","Pringles"
"2045","Kettle"
"2046","Kettle"
"2047","Infuzions"
"2048","Thins"
"2049","Tostitos"
"2050","Cobs"
"2051","Tostitos"
"2052","Cheezels"
"2053","Tyrrells"
"2054","Tyrrells"
"2055","Pringles"
"2056","Infuzions"
"2057","Kettle"
"2058","Thins"
"2059","Doritos"
"2060","Grain"
"2061","Doritos"
"2062","Cobs"
"2063","Infuzions"
"2064","Kettle"
"2065","Kettle"
"2066","Kettle"
"2067","Tyrrells"
"2068","Smiths"
"2069","Kettle"
"2070","Cobs"
"2071","Thins"
"2072","Kettle"
"2073","Cobs"
"2074","Infuzions"
"2075","Cobs"
"2076","Kettle"
"2077","Grain"
"2078","Smiths"
"2079","Doritos"
"2080","Doritos"
"2081","Thins"
"2082","Infzns"
"2083","Kettle"
"2084","Tostitos"
"2085","Smiths"
"2086","Kettle"
"2087","Cobs"
"2088","Grain"
"2089","Twisties"
"2090","Cheezels"
"2091","Kettle"
"2092","Tyrrells"
"2093","Kettle"
"2094","Doritos"
"2095","Pringles"
"2096","Kettle"
"2097","Kettle"
"2098","Doritos"
"2099","Pringles"
"2100","Pringles"
"2101","Pringles"
"2102","Kettle"
"2103","Infuzions"
"2104","Doritos"
"2105","Smiths"
"2106","RRD"
"2107","Pringles"
"2108","Kettle"
"2109","Natural"
"2110","Doritos"
"2111","Cobs"
"2112","RRD"
"2113","Dorito"
"2114","Pringles"
"2115","Smiths"
"2116","Kettle"
"2117","RRD"
"2118","Smiths"
"2119","Smiths"
"2120","Pringles"
"2121","WOOLWORTHS"
"2122","Thins"
"2123","RRD"
"2124","WOOLWORTHS"
"2125","Smiths"
"2126","Twisties"
"2127","Cheezels"
"2128","Smiths"
"2129","CCs"
"2130","Cheezels"
"2131","Kettle"
"2132","Smiths"
"2133","CCs"
"2134","RRD"
"2135","Infuzions"
"2136","Kettle"
"2137","Kettle"
"2138","Doritos"
"2139","CCs"
"2140","CCs"
"2141","Kettle"
"2142","Kettle"
"2143","Twisties"
"2144","GrnWves"
"2145","RRD"
"2146","Smiths"
"2147","Kettle"
"2148","Cobs"
"2149","RRD"
"2150","Red"
"2151","Smiths"
"2152","Smiths"
"2153","Kettle"
"2154","Cobs"
"2155","WOOLWORTHS"
"2156","Kettle"
"2157","Kettle"
"2158","Doritos"
"2159","WOOLWORTHS"
"2160","Doritos"
"2161","Tostitos"
"2162","RRD"
"2163","Tostitos"
"2164","Kettle"
"2165","Red"
"2166","Twisties"
"2167","Tyrrells"
"2168","RRD"
"2169","Thins"
"2170","Kettle"
"2171","Smiths"
"2172","Infuzions"
"2173","Burger"
"2174","Natural"
"2175","Twisties"
"2176","Sunbites"
"2177","Kettle"
"2178","RRD"
"2179","Pringles"
"2180","WOOLWORTHS"
"2181","Kettle"
"2182","Smiths"
"2183","Thins"
"2184","Tostitos"
"2185","Smiths"
"2186","Doritos"
"2187","Pringles"
"2188","Smiths"
"2189","Kettle"
"2190","Sunbites"
"2191","Cobs"
"2192","Thins"
"2193","RRD"
"2194","Thins"
"2195","Pringles"
"2196","Doritos"
"2197","Cheezels"
"2198","Kettle"
"2199","Smiths"
"2200","Smith"
"2201","Pringles"
"2202","RRD"
"2203","Thins"
"2204","Tyrrells"
"2205","Smith"
"2206","Burger"
"2207","Tostitos"
"2208","Kettle"
"2209","RRD"
"2210","Smiths"
"2211","WOOLWORTHS"
"2212","Infuzions"
"2213","Kettle"
"2214","Doritos"
"2215","Red"
"2216","Kettle"
"2217","Grain"
"2218","Thins"
"2219","Thins"
"2220","Grain"
"2221","Dorito"
"2222","Smiths"
"2223","Kettle"
"2224","Cobs"
"2225","Kettle"
"2226","Cobs"
"2227","Pringles"
"2228","Kettle"
"2229","Twisties"
"2230","Doritos"
"2231","Kettle"
"2232","Thins"
"2233","Thins"
"2234","Thins"
"2235","Doritos"
"2236","Kettle"
"2237","Kettle"
"2238","Cobs"
"2239","Tyrrells"
"2240","Grain"
"2241","Pringles"
"2242","Tyrrells"
"2243","Thins"
"2244","Kettle"
"2245","Smiths"
"2246","Kettle"
"2247","Doritos"
"2248","Thins"
"2249","Tostitos"
"2250","Thins"
"2251","Kettle"
"2252","Kettle"
"2253","Pringles"
"2254","Pringles"
"2255","Tyrrells"
"2256","Pringles"
"2257","Cobs"
"2258","Kettle"
"2259","Tostitos"
"2260","Kettle"
"2261","Thins"
"2262","Thins"
"2263","Kettle"
"2264","Twisties"
"2265","Kettle"
"2266","Thins"
"2267","Tyrrells"
"2268","Grain"
"2269","Thins"
"2270","Kettle"
"2271","Thins"
"2272","Kettle"
"2273","Kettle"
"2274","Twisties"
"2275","Doritos"
"2276","Kettle"
"2277","Kettle"
"2278","Pringles"
"2279","Infuzions"
"2280","Thins"
"2281","Twisties"
"2282","Pringles"
"2283","Thins"
"2284","Twisties"
"2285","Tostitos"
"2286","Doritos"
"2287","Kettle"
"2288","Kettle"
"2289","Kettle"
"2290","Pringles"
"2291","Cobs"
"2292","Thins"
"2293","Kettle"
"2294","Kettle"
"2295","Tyrrells"
"2296","Thins"
"2297","Thins"
"2298","Cheezels"
"2299","Infuzions"
"2300","Doritos"
"2301","Kettle"
"2302","Kettle"
"2303","Pringles"
"2304","Thins"
"2305","Kettle"
"2306","Pringles"
"2307","Thins"
"2308","Thins"
"2309","Pringles"
"2310","Tostitos"
"2311","Doritos"
"2312","Pringles"
"2313","Doritos"
"2314","Natural"
"2315","Natural"
"2316","Kettle"
"2317","Doritos"
"2318","Smiths"
"2319","Twisties"
"2320","Smiths"
"2321","Smiths"
"2322","Thins"
"2323","Infzns"
"2324","Kettle"
"2325","Thins"
"2326","Smiths"
"2327","Smiths"
"2328","Grain"
"2329","Doritos"
"2330","Dorito"
"2331","Kettle"
"2332","Red"
"2333","Kettle"
"2334","CCs"
"2335","French"
"2336","Kettle"
"2337","Natural"
"2338","Tostitos"
"2339","Pringles"
"2340","RRD"
"2341","Smiths"
"2342","Natural"
"2343","Thins"
"2344","Grain"
"2345","Twisties"
"2346","WOOLWORTHS"
"2347","Natural"
"2348","Dorito"
"2349","French"
"2350","RRD"
"2351","Doritos"
"2352","CCs"
"2353","Smiths"
"2354","Smiths"
"2355","RRD"
"2356","Natural"
"2357","Smiths"
"2358","Kettle"
"2359","Tostitos"
"2360","Kettle"
"2361","RRD"
"2362","Cobs"
"2363","Tostitos"
"2364","Infuzions"
"2365","Doritos"
"2366","Pringles"
"2367","Kettle"
"2368","Kettle"
"2369","Doritos"
"2370","RRD"
"2371","Tostitos"
"2372","CCs"
"2373","Smiths"
"2374","Doritos"
"2375","Doritos"
"2376","Infuzions"
"2377","Natural"
"2378","Tyrrells"
"2379","Kettle"
"2380","Doritos"
"2381","RRD"
"2382","WOOLWORTHS"
"2383","Smith"
"2384","Infuzions"
"2385","Infzns"
"2386","RRD"
"2387","Sunbites"
"2388","Smiths"
"2389","WOOLWORTHS"
"2390","Cheezels"
"2391","Doritos"
"2392","Smiths"
"2393","RRD"
"2394","Kettle"
"2395","Tostitos"
"2396","RRD"
"2397","Cobs"
"2398","Smiths"
"2399","Twisties"
"2400","Kettle"
"2401","Kettle"
"2402","Pringles"
"2403","Tyrrells"
"2404","Burger"
"2405","Smiths"
"2406","Tyrrells"
"2407","Burger"
"2408","French"
"2409","Burger"
"2410","RRD"
"2411","Smith"
"2412","RRD"
"2413","Tostitos"
"2414","Cheetos"
"2415","Kettle"
"2416","WOOLWORTHS"
"2417","NATURAL"
"2418","Twisties"
"2419","WOOLWORTHS"
"2420","Kettle"
"2421","Tostitos"
"2422","Thins"
"2423","Sunbites"
"2424","Pringles"
"2425","Doritos"
"2426","Smiths"
"2427","Smiths"
"2428","CCs"
"2429","Tyrrells"
"2430","Smith"
"2431","WOOLWORTHS"
"2432","Doritos"
"2433","Twisties"
"2434","Doritos"
"2435","Cobs"
"2436","CCs"
"2437","Cheezels"
"2438","Kettle"
"2439","Kettle"
"2440","Thins"
"2441","Doritos"
"2442","Tyrrells"
"2443","Cheetos"
"2444","RRD"
"2445","Smiths"
"2446","Cheezels"
"2447","Red"
"2448","Dorito"
"2449","GrnWves"
"2450","WOOLWORTHS"
"2451","Smiths"
"2452","RRD"
"2453","Pringles"
"2454","Doritos"
"2455","Doritos"
"2456","Thins"
"2457","Kettle"
"2458","Grain"
"2459","RRD"
"2460","RRD"
"2461","Tostitos"
"2462","WOOLWORTHS"
"2463","Red"
"2464","Grain"
"2465","Natural"
"2466","CCs"
"2467","Smiths"
"2468","Smiths"
"2469","Pringles"
"2470","Doritos"
"2471","Smiths"
"2472","Pringles"
"2473","Kettle"
"2474","Kettle"
"2475","Smiths"
"2476","Pringles"
"2477","RRD"
"2478","CCs"
"2479","Twisties"
"2480","Natural"
"2481","Tyrrells"
"2482","Cheezels"
"2483","Woolworths"
"2484","Doritos"
"2485","Infzns"
"2486","Smith"
"2487","Kettle"
"2488","Kettle"
"2489","Kettle"
"2490","Doritos"
"2491","Thins"
"2492","Smiths"
"2493","Kettle"
"2494","Smiths"
"2495","Natural"
"2496","Tostitos"
"2497","Cobs"
"2498","Doritos"
"2499","Pringles"
"2500","Cheezels"
"2501","Infuzions"
"2502","CCs"
"2503","Smiths"
"2504","RRD"
"2505","Kettle"
"2506","Smiths"
"2507","Pringles"
"2508","Kettle"
"2509","Infzns"
"2510","Kettle"
"2511","Twisties"
"2512","Kettle"
"2513","CCs"
"2514","NATURAL"
"2515","Cheetos"
"2516","Pringles"
"2517","Twisties"
"2518","Natural"
"2519","RRD"
"2520","Cobs"
"2521","Smiths"
"2522","Smith"
"2523","Smith"
"2524","Cobs"
"2525","RRD"
"2526","RRD"
"2527","CCs"
"2528","Twisties"
"2529","Pringles"
"2530","RRD"
"2531","Pringles"
"2532","Cheetos"
"2533","Tyrrells"
"2534","Kettle"
"2535","Kettle"
"2536","Doritos"
"2537","Smiths"
"2538","Doritos"
"2539","Smiths"
"2540","Pringles"
"2541","Kettle"
"2542","Smiths"
"2543","Kettle"
"2544","Grain"
"2545","Doritos"
"2546","Tyrrells"
"2547","Kettle"
"2548","Doritos"
"2549","Kettle"
"2550","Twisties"
"2551","Thins"
"2552","Kettle"
"2553","Doritos"
"2554","Pringles"
"2555","Twisties"
"2556","Cobs"
"2557","Pringles"
"2558","Grain"
"2559","Grain"
"2560","Kettle"
"2561","Kettle"
"2562","Kettle"
"2563","Twisties"
"2564","Tyrrells"
"2565","Grain"
"2566","Cheezels"
"2567","Smiths"
"2568","Pringles"
"2569","Tyrrells"
"2570","Pringles"
"2571","Twisties"
"2572","Pringles"
"2573","Kettle"
"2574","Thins"
"2575","Pringles"
"2576","Infuzions"
"2577","Doritos"
"2578","Smiths"
"2579","Kettle"
"2580","Cobs"
"2581","Thins"
"2582","Smiths"
"2583","Kettle"
"2584","Kettle"
"2585","Kettle"
"2586","Pringles"
"2587","Doritos"
"2588","Cobs"
"2589","Cobs"
"2590","Kettle"
"2591","Cobs"
"2592","Infuzions"
"2593","Doritos"
"2594","Cobs"
"2595","Kettle"
"2596","Kettle"
"2597","Smiths"
"2598","Smiths"
"2599","Kettle"
"2600","Pringles"
"2601","Smiths"
"2602","Doritos"
"2603","Pringles"
"2604","Smiths"
"2605","Kettle"
"2606","Grain"
"2607","Cheetos"
"2608","Infzns"
"2609","Twisties"
"2610","Smith"
"2611","CCs"
"2612","Kettle"
"2613","Smiths"
"2614","Kettle"
"2615","Kettle"
"2616","RRD"
"2617","Thins"
"2618","Smiths"
"2619","Kettle"
"2620","Twisties"
"2621","Doritos"
"2622","Smiths"
"2623","Grain"
"2624","Natural"
"2625","Infuzions"
"2626","Infuzions"
"2627","Twisties"
"2628","Grain"
"2629","CCs"
"2630","Kettle"
"2631","Doritos"
"2632","Kettle"
"2633","Grain"
"2634","CCs"
"2635","Twisties"
"2636","Kettle"
"2637","Smiths"
"2638","Kettle"
"2639","RRD"
"2640","Doritos"
"2641","Kettle"
"2642","Kettle"
"2643","Smiths"
"2644","Smiths"
"2645","Smiths"
"2646","Infzns"
"2647","Twisties"
"2648","Tostitos"
"2649","CCs"
"2650","Smiths"
"2651","Kettle"
"2652","Infuzions"
"2653","Pringles"
"2654","Infuzions"
"2655","Tyrrells"
"2656","Tostitos"
"2657","Thins"
"2658","Kettle"
"2659","Kettle"
"2660","Kettle"
"2661","Cobs"
"2662","Kettle"
"2663","Kettle"
"2664","Pringles"
"2665","Twisties"
"2666","Thins"
"2667","Doritos"
"2668","Twisties"
"2669","Cobs"
"2670","Kettle"
"2671","Kettle"
"2672","Doritos"
"2673","Doritos"
"2674","Twisties"
"2675","Cheezels"
"2676","Pringles"
"2677","Kettle"
"2678","Tostitos"
"2679","Kettle"
"2680","Kettle"
"2681","Infuzions"
"2682","Thins"
"2683","Kettle"
"2684","Kettle"
"2685","Tyrrells"
"2686","Pringles"
"2687","Twisties"
"2688","Kettle"
"2689","Pringles"
"2690","Smiths"
"2691","Pringles"
"2692","Thins"
"2693","Twisties"
"2694","Kettle"
"2695","Doritos"
"2696","Pringles"
"2697","Kettle"
"2698","Doritos"
"2699","Pringles"
"2700","Twisties"
"2701","Smiths"
"2702","Kettle"
"2703","Doritos"
"2704","Infzns"
"2705","Doritos"
"2706","Doritos"
"2707","Thins"
"2708","Smiths"
"2709","Cobs"
"2710","Pringles"
"2711","Infuzions"
"2712","Kettle"
"2713","Pringles"
"2714","Kettle"
"2715","Pringles"
"2716","Tyrrells"
"2717","Kettle"
"2718","Tostitos"
"2719","Pringles"
"2720","Twisties"
"2721","Cobs"
"2722","Kettle"
"2723","Infuzions"
"2724","Kettle"
"2725","Kettle"
"2726","Infuzions"
"2727","Cobs"
"2728","Kettle"
"2729","Kettle"
"2730","Cheezels"
"2731","Infuzions"
"2732","Doritos"
"2733","Doritos"
"2734","Tostitos"
"2735","Kettle"
"2736","Doritos"
"2737","Doritos"
"2738","Kettle"
"2739","Smiths"
"2740","Kettle"
"2741","Thins"
"2742","Pringles"
"2743","Kettle"
"2744","Thins"
"2745","Thins"
"2746","Kettle"
"2747","Dorito"
"2748","Doritos"
"2749","Pringles"
"2750","Pringles"
"2751","Pringles"
"2752","Cobs"
"2753","Doritos"
"2754","Smiths"
"2755","Twisties"
"2756","Infzns"
"2757","Pringles"
"2758","Kettle"
"2759","Kettle"
"2760","Twisties"
"2761","Cobs"
"2762","Twisties"
"2763","Kettle"
"2764","Thins"
"2765","Tyrrells"
"2766","Tyrrells"
"2767","Doritos"
"2768","Thins"
"2769","Kettle"
"2770","Kettle"
"2771","Tostitos"
"2772","Kettle"
"2773","Infuzions"
"2774","Twisties"
"2775","Thins"
"2776","Pringles"
"2777","Kettle"
"2778","Cobs"
"2779","Tostitos"
"2780","Kettle"
"2781","Infuzions"
"2782","Cheezels"
"2783","Tyrrells"
"2784","Kettle"
"2785","Thins"
"2786","Thins"
"2787","Thins"
